99 1.951351 -3.807772 
100 1.950644 -3.805013 
101 1.952356 -3.811695 
102 1.951487 -3.808301 
103 1.952894 -3.813796 
104 1.954022 -3.818202 
105 1.954022 -3.818200 
106 1.953956 -3.817943 
107 1.955783 -3.825089 
108 1.954583 -3.820394 
109 1.955449 -3.823782 
110 1.957954 -3.833583 
111 1.958204 -3.834564 
112 1.958409 -3.835364 
113 1.957413 -3.831465 
114 1.956499 -3.827889 
115 1.955157 -3.822637 
116 1.958840 -3.837052 
117 1.955915 -3.825604 
118 1.956321 -3.827191 
119 1.956434 -3.827633 
120 1.956211 -3.826762 
121 1.957578 -3.832112 
122 1.956871 -3.829343 
123 1.955945 -3.825721 
124 1.958463 -3.835578 
125 1.957562 -3.832048 
126 1.956404 -3.827517 
127 1.958445 -3.835507 
128 1.958346 -3.835120 
129 1.958025 -3.833863 
130 1.959257 -3.838687 
131 1.958039 -3.833916 
132 1.959358 -3.839085 
133 1.960468 -3.843436 
134 1.959130 -3.838189 
135 1.959725 -3.840523 
136 1.961659 -3.848107 
137 1.962114 -3.849893 
138 1.963584 -3.855664 
139 1.962995 -3.853351 
140 1.962382 -3.850942 
141 1.963861 -3.856749 
142 1.961771 -3.848545 
143 1.962580 -3.851719 
144 1.961652 -3.848079 
145 1.962879 -3.852894 
146 1.964074 -3.857588 
147 1.961059 -3.845753 
148 1.961133 -3.846043 
149 1.963569 -3.855604 
150 1.963379 -3.854858 
151 1.962872 -3.852866 
152 1.963720 -3.856198 
153 1.964282 -3.858403 
154 1.966192 -3.865912 
155 1.964094 -3.857664 
156 1.964300 -3.858475 
157 1.965760 -3.864213 
158 1.966392 -3.866697 
159 1.965346 -3.862585 
160 1.965913 -3.864813 
161 1.966788 -3.868255 
162 1.968082 -3.873346 
163 1.969213 -3.877800 
164 1.968663 -3.875635 
165 1.965812 -3.864419 
166 1.964581 -3.859578 
167 1.966715 -3.867968 
168 1.967075 -3.869384 
169 1.966140 -3.865707 
170 1.966953 -3.868903 
171 1.967020 -3.869166 
172 1.967580 -3.871370 
173 1.967269 -3.870148 
174 1.966719 -3.867982 
175 1.966085 -3.865490 
176 1.968603 -3.875399 
177 1.968554 -3.875205 
178 1.968893 -3.876539 
179 1.967713 -3.871895 
180 1.970139 -3.881447 
181 1.970951 -3.884649 
182 1.970669 -3.883535 
183 1.971880 -3.888310 
184 1.970461 -3.882716 
185 1.971874 -3.888286 
186 1.971682 -3.887529 
187 1.971611 -3.887251 
188 1.971496 -3.886798 
189 1.971665 -3.887461 
190 1.972947 -3.892519 
191 1.972449 -3.890557 
192 1.974331 -3.897983 
193 1.974167 -3.897337 
194 1.974635 -3.899184 
195 1.974865 -3.900092 
196 1.973772 -3.895776 
197 1.974016 -3.896738 
198 1.973812 -3.895933 
199 1.974149 -3.897263 
200 1.974845 -3.900014 
201 1.974408 -3.898289 
202 1.974573 -3.898938 
203 1.974165 -3.897328 
204 1.974058 -3.896906 
205 1.975040 -3.900783 
206 1.975709 -3.903427 
207 1.977502 -3.910515 
208 1.977040 -3.908686 
209 1.977538 -3.910656 
210 1.976806 -3.907762 
211 1.976980 -3.908451 
212 1.976619 -3.907023 
213 1.976784 -3.907675 
214 1.978031 -3.912607 
215 1.979001 -3.916443 
216 1.978746 -3.915434 
217 1.980039 -3.920556 
218 1.980515 -3.922441 
219 1.980361 -3.921829 
220 1.980306 -3.921612 
221 1.980691 -3.923137 
222 1.981546 -3.926523 
223 1.981875 -3.927828 
224 1.981197 -3.925143 
225 1.981978 -3.928237 
226 1.981843 -3.927701 
227 1.981710 -3.927175 
228 1.982190 -3.929079 
229 1.984518 -3.938313 
230 1.985162 -3.940870 
231 1.986550 -3.946380 
232 1.986533 -3.946313 
233 1.985732 -3.943131 
234 1.986348 -3.945579 
235 1.986137 -3.944740 
236 1.985290 -3.941377 
237 1.985104 -3.940638 
238 1.985262 -3.941266 
239 1.986446 -3.945968 
240 1.987225 -3.949064 
241 1.987340 -3.949522 
242 1.987878 -3.951658 
243 1.987829 -3.951462 
244 1.988027 -3.952252 
245 1.987587 -3.950503 
246 1.986633 -3.946711 
247 1.987230 -3.949085 
248 1.987213 -3.949016 
249 1.987495 -3.950138 
250 1.986607 -3.946607 
251 1.987586 -3.950497 
252 1.987213 -3.949017 
253 1.988296 -3.953319 
254 1.987978 -3.952056 
255 1.987482 -3.950086 
256 1.987356 -3.949584 
257 1.987608 -3.950585 
258 1.988128 -3.952653 
259 1.988030 -3.952262 
260 1.987635 -3.950692 
261 1.987901 -3.951750 
262 1.988544 -3.954306 
263 1.989877 -3.959610 
264 1.989688 -3.958857 
265 1.989955 -3.959921 
266 1.988215 -3.952999 
267 1.988794 -3.955303 
268 1.989474 -3.958007 
269 1.989501 -3.958114 
270 1.989427 -3.957819 
271 1.989655 -3.958728 
272 1.987867 -3.951617 
273 1.987721 -3.951034 
274 1.988293 -3.953309 
275 1.988406 -3.953759 
276 1.989066 -3.956384 
277 1.988939 -3.955877 
278 1.987755 -3.951170 
279 1.989823 -3.959396 
280 1.989896 -3.959686 
281 1.989599 -3.958503 
282 1.989789 -3.959260 
283 1.990219 -3.960970 
284 1.990900 -3.963681 
285 1.991104 -3.964497 
286 1.991032 -3.964208 
287 1.991362 -3.965524 
288 1.991703 -3.966880 
289 1.992034 -3.968198 
290 1.991339 -3.965430 
291 1.991866 -3.967530 
292 1.992114 -3.968517 
293 1.992570 -3.970337 
294 1.992890 -3.971611 
295 1.991842 -3.967433 
296 1.992408 -3.969690 
297 1.992319 -3.969335 
298 1.992908 -3.971682 
299 1.992920 -3.971728 
300 1.993257 -3.973073 
301 1.993009 -3.972085 
302 1.993393 -3.973617 
303 1.993288 -3.973198 
304 1.994274 -3.977129 
305 1.994466 -3.977895 
306 1.994373 -3.977525 
307 1.994631 -3.978555 
308 1.994571 -3.978315 
309 1.995479 -3.981938 
310 1.995695 -3.982800 
311 1.995770 -3.983097 
312 1.995395 -3.981600 
313 1.995211 -3.980867 
314 1.995057 -3.980254 
315 1.995845 -3.983397 
316 1.995925 -3.983718 
317 1.995847 -3.983404 
318 1.996542 -3.986179 
319 1.996330 -3.985334 
320 1.996415 -3.985674 
321 1.996080 -3.984337 
322 1.996763 -3.987063 
323 1.996903 -3.987620 
324 1.997274 -3.989102 
325 1.997423 -3.989700 
326 1.997201 -3.988812 
327 1.997553 -3.990218 
328 1.997370 -3.989488 
329 1.997492 -3.989973 
330 1.997819 -3.991281 
331 1.998214 -3.992859 
332 1.998205 -3.992822 
333 1.998489 -3.993959 
334 1.998490 -3.993961 
335 1.998630 -3.994521 
336 1.998384 -3.993540 
337 1.998192 -3.992770 
338 1.998228 -3.992915 
339 1.998093 -3.992377 
340 1.998088 -3.992357 
341 1.998153 -3.992614 
342 1.998326 -3.993307 
343 1.998152 -3.992610 
344 1.998007 -3.992033 
345 1.998009 -3.992040 
346 1.998146 -3.992588 
347 1.997712 -3.990853 
348 1.997579 -3.990322 
349 1.997794 -3.991180 
350 1.998146 -3.992588 
351 1.997824 -3.991302 
352 1.998147 -3.992590 
353 1.998085 -3.992345 
354 1.997814 -3.991260 
355 1.998171 -3.992688 
356 1.997602 -3.990415 
357 1.997295 -3.989186 
358 1.997184 -3.988743 
359 1.996392 -3.985581 
360 1.996399 -3.985610 
361 1.996299 -3.985209 
362 1.996270 -3.985095 
363 1.995717 -3.982886 
364 1.995995 -3.983994 
365 1.995262 -3.981071 
366 1.995426 -3.981724 
367 1.995696 -3.982804 
368 1.995201 -3.980825 
369 1.994977 -3.979934 
370 1.995013 -3.980078 
371 1.994906 -3.979648 
372 1.994867 -3.979492 
373 1.994684 -3.978764 
374 1.994243 -3.977006 
375 1.993583 -3.974373 
376 1.993659 -3.974678 
377 1.992955 -3.971871 
378 1.992908 -3.971683 
379 1.992485 -3.969996 
380 1.990938 -3.963833 
